Frame Id, IoU, Bbox Center Precision
137,0.8272236430804206,1.4142135623730951
138,0.9001236858379715,1.0
139,0.8703646950658903,2.8284271247461903
140,0.8096491228070175,5.0
141,0.8575410343759677,2.8284271247461903
142,0.8416200197563385,3.1622776601683795
143,0.8975382568196939,1.0
144,0.9366151866151866,1.0
145,0.8568064753495217,2.0
146,0.7971929824561403,2.8284271247461903
147,0.5939869281045752,1.0
148,0.6196099972535017,3.605551275463989
149,0.5754083829302267,5.0
150,0.4855267405574088,5.0
151,0.46136663620672147,2.8284271247461903
152,0.4906597559658784,3.1622776601683795
153,0.5475728155339806,7.280109889280518
154,0.4562727018720313,12.041594578792296
155,0.3955431754874652,14.142135623730951
156,0.45373714920811337,12.165525060596439
157,0.42835595776772245,14.035668847618199
158,0.5252140818268316,12.0
159,0.4383561643835616,8.0
160,0.4152046783625731,2.8284271247461903
161,0.39444444444444443,0.0
162,0.3649397197784295,2.0
163,0.3720316622691293,2.8284271247461903
164,0.4280834914611006,2.0
165,0.5338345864661654,2.0
166,0.6794258373205742,2.0
167,0.7071272953625894,2.8284271247461903
168,0.6536248561565017,4.0
169,0.5066904549509367,1.0
170,0.4361263077070736,5.0990195135927845
171,0.42953020134228187,9.055385138137417
172,0.4236006051437216,5.0
173,0.46291166512773163,3.605551275463989
174,0.5168922761915595,3.0
175,0.5627433739479965,6.4031242374328485
176,0.5772989225757955,3.1622776601683795
177,0.6188316884502534,4.47213595499958
178,0.6118143459915611,4.123105625617661
179,0.5463322736371129,2.23606797749979
180,0.5010118223452977,2.23606797749979
181,0.49569707401032703,2.23606797749979
182,0.5172072567344694,1.4142135623730951
183,0.5865580448065173,3.605551275463989
184,0.5844218674407353,4.0
185,0.5956607495069034,1.0
186,0.6648321408915795,1.0
187,0.6648321408915795,4.123105625617661
188,0.6506867761917586,4.123105625617661
189,0.5352830397695801,7.0710678118654755
190,0.42708706556789683,10.198039027185569
191,0.47136864696127206,11.045361017187261
192,0.44481266685077786,14.035668847618199
193,0.47136864696127206,7.0
194,0.49482846902201744,4.0
195,0.601353044349787,0.0
196,0.35742444152431013,2.0
197,0.7492143306096795,6.324555320336759
198,0.3797340515064804,4.123105625617661
199,0.30839631144699436,8.06225774829855
200,0.28128754821981916,8.54400374531753
201,0.32235479031220976,8.06225774829855
202,0.3573200992555831,5.656854249492381
203,0.38971583220568334,4.0
204,0.5604606525911708,2.0
205,0.5089156626506024,3.0
206,0.7052096569250318,6.0
207,0.6699955283946937,6.708203932499369
208,0.49133727565100116,7.0710678118654755
209,0.39946018893387314,10.198039027185569
210,0.36891977258370184,8.94427190999916
211,0.3850406504065041,6.324555320336759
212,0.43168352930453013,2.23606797749979
213,0.47881912850065717,2.0
214,0.4902186421173763,0.0
215,0.6717123935666982,1.0
216,0.7424189613105612,1.0
217,0.7424189613105612,1.0
218,0.5366591080876795,2.23606797749979
219,0.4679721208098241,3.1622776601683795
220,0.4307406259683917,5.0990195135927845
221,0.478329216258702,2.0
222,0.5808608441287088,3.1622776601683795
223,0.7043650793650794,0.0
224,0.8223938223938224,5.0
225,0.7043650793650794,2.0
226,0.5263157894736842,2.0
227,0.4259634888438134,6.0
228,0.3902714932126697,8.246211251235321
229,0.44202434336963486,4.0
230,0.4233128834355828,2.0
231,0.49244213509683515,2.23606797749979
232,0.5429326287978864,4.123105625617661
233,0.6863727454909819,3.605551275463989
234,0.8087367178276269,2.0
235,0.8418777022853613,2.0
236,0.6995073891625616,4.123105625617661
237,0.5336866010598031,8.06225774829855
238,0.4583109198493814,7.0710678118654755
239,0.47286047286047284,10.04987562112089
240,0.4712566844919786,9.0
241,0.5257142857142857,8.54400374531753
242,0.5954465849387041,4.47213595499958
243,0.7232142857142857,2.8284271247461903
244,0.8452481076534903,3.605551275463989
245,0.8324768756423433,1.4142135623730951
246,0.7066950053134963,2.23606797749979
247,0.4938422143641019,1.0
248,0.44776119402985076,5.0
249,0.3978779840848806,3.1622776601683795
250,0.3965039437220209,3.1622776601683795
251,0.42468480424684807,2.0
252,0.4722287321303023,5.656854249492381
